2020-02-08,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-09,California,USA,2020-02-03 03:53:00 * CTY: LA 1; Orange 1; 2 Santa Clara; 2 San Benito,6,0,0
2020-02-09,Illinois,USA,2020-02-03 03:43:00,2,0,0
2020-02-09,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-09,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-09,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-09,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-10,California,USA,2020-02-03 03:53:00 * CTY: LA 1; Orange 1; 2 Santa Clara; 2 San Benito,6,0,1
2020-02-10,Illinois,USA,2020-02-03 03:43:00,2,0,0
2020-02-10,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-10,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-10,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-10,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-11,California,USA,2020-02-11 01:23:05 * CTY: LA 1; Orange 1; 2 Santa Clara; 2 San Benito; 1 San Diego,7,0,1
2020-02-11,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-11,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-11,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-11,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-11,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-12,California,USA,2020-02-11 01:23:05 * CTY: LA 1; Orange 1; 2 Santa Clara; 2 San Benito; 1 San Diego; 1 Napa,8,0,1
2020-02-12,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-12,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-12,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-12,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-12,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-13,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-13,Illinois,USA,2020-02-09 19:03:03,2,0,2
2020-02-13,Arizona,USA,2020-02-01 19:43:00,1,0,0
2020-02-13,Massachusetts,USA,2020-02-01 19:43:00,1,0,0
2020-02-13,Washington,USA,2020-02-09 07:03:00,1,0,1
2020-02-13,Wisconsin,USA,2020-02-05 21:53:00,1,0,0
2020-02-14,California,USA,2020-02-13 03:13:08,8,0,1
2020-02-14,Illinois,USA,2020-02-09 19:03:03,2,0,2
